Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2021-09-24,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-09-25,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-09-26,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-09-27,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-09-28,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-09-29,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-09-30,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-01,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-02,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-03,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-04,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-05,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-06,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-07,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-08,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-09,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-10,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-11,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-12,Madhya Pradesh,Ujjain,18900,18720,172,0,31631.0
2021-10-13,Madhya Pradesh,Ujjain,18901,18720,172,0,31631.0
2021-10-14,Madhya Pradesh,Ujjain,18901,18720,172,0,31631.0
2021-10-15,Madhya Pradesh,Ujjain,18901,18720,172,0,31631.0
2021-10-16,Madhya Pradesh,Ujjain,18901,18720,172,0,31631.0
2021-10-17,Madhya Pradesh,Ujjain,18901,18720,172,0,31631.0
2021-10-18,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-19,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-20,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-21,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-22,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-23,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-24,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-25,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-26,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-27,Madhya Pradesh,Ujjain,18902,18720,172,0,31631.0
2021-10-28,Madhya Pradesh,Ujjain,18903,18720,172,0,31631.0
2021-10-29,Madhya Pradesh,Ujjain,18903,18720,172,0,31631.0
2021-10-30,Madhya Pradesh,Ujjain,18903,18720,172,0,31631.0
2021-10-31,Madhya Pradesh,Ujjain,18903,18720,172,0,31631.0
